action,timestamp,path,payload
NOTIFY,1499075205305,tourService/ridingDuration,62.202546
NOTIFY,1499075205305,tourService/ridingDistance,379.8826032
NOTIFY,1499075205305,tourService/ridingDuration,62.202546
NOTIFY,1499075205305,tourService/ridingDuration,62.202546
NOTIFY,1499075205305,tourService/ascent,1.880545292
NOTIFY,1499075205305,tourService/calories,8.565101624
NOTIFY,1499075205306,tourService/averageSpeed,6.107187368
NOTIFY,1499075205396,rideService/speed,4.988814312
NOTIFY,1499075205396,rideService/userPower,85
NOTIFY,1499075205396,tourService/ridingDuration,62.29391903
NOTIFY,1499075205396,tourService/ridingDistance,379.8826032
NOTIFY,1499075205397,tourService/ridingDuration,62.29391903
NOTIFY,1499075205397,tourService/ridingDuration,62.29391903
NOTIFY,1499075205397,tourService/ascent,1.880545292
NOTIFY,1499075205397,tourService/calories,8.57772541
NOTIFY,1499075205397,tourService/averageSpeed,6.098229315
NOTIFY,1499075205433,rideService/heartRate,136
NOTIFY,1499075205506,rideService/speed,4.988814312
NOTIFY,1499075205506,rideService/userPower,85
NOTIFY,1499075205506,tourService/ridingDuration,62.403642
NOTIFY,1499075205506,tourService/ridingDistance,379.8826032
NOTIFY,1499075205506,tourService/ridingDuration,62.403642
NOTIFY,1499075205506,tourService/ridingDuration,62.403642
NOTIFY,1499075205506,tourService/ascent,1.880545292
NOTIFY,1499075205506,tourService/calories,8.592897415
NOTIFY,1499075205507,tourService/averageSpeed,6.087506931
NOTIFY,1499075205606,rideService/speed,4.988814312
NOTIFY,1499075205606,rideService/userPower,85
NOTIFY,1499075205606,tourService/ridingDuration,62.50370902
NOTIFY,1499075205606,tourService/ridingDistance,379.8826032
NOTIFY,1499075205606,tourService/ridingDuration,62.50370902
NOTIFY,1499075205606,tourService/ridingDuration,62.50370902
NOTIFY,1499075205606,tourService/ascent,1.880545292
NOTIFY,1499075205606,tourService/calories,8.606746674
NOTIFY,1499075205607,tourService/averageSpeed,6.077760971
NOTIFY,1499075205705,rideService/speed,4.988814312
NOTIFY,1499075205705,rideService/userPower,85
NOTIFY,1499075205706,tourService/ridingDuration,62.603194
NOTIFY,1499075205706,tourService/ridingDistance,379.8826032
NOTIFY,1499075205706,tourService/ridingDuration,62.603194
NOTIFY,1499075205706,tourService/ridingDuration,62.603194
NOTIFY,1499075205706,tourService/ascent,1.880545292
NOTIFY,1499075205706,tourService/calories,8.620526314
NOTIFY,1499075205707,tourService/averageSpeed,6.068102583
NOTIFY,1499075205801,rideService/speed,4.988814312
NOTIFY,1499075205801,rideService/userPower,85
NOTIFY,1499075205801,tourService/ridingDuration,62.69844401
NOTIFY,1499075205801,tourService/ridingDistance,379.8826032
NOTIFY,1499075205801,tourService/ridingDuration,62.69844401
NOTIFY,1499075205801,tourService/ridingDuration,62.69844401
NOTIFY,1499075205801,tourService/ascent,1.880545292
NOTIFY,1499075205802,tourService/calories,8.633730888
NOTIFY,1499075205802,tourService/averageSpeed,6.058884063
NOTIFY,1499075205906,rideService/speed,4.988814312
NOTIFY,1499075205906,rideService/userPower,85
NOTIFY,1499075205906,tourService/ridingDuration,62.80370903
NOTIFY,1499075205906,tourService/ridingDistance,379.8826032
NOTIFY,1499075205906,tourService/ridingDuration,62.80370903
NOTIFY,1499075205906,tourService/ridingDuration,62.80370903
NOTIFY,1499075205906,tourService/ascent,1.880545292
NOTIFY,1499075205907,tourService/calories,8.648337364
NOTIFY,1499075205907,tourService/averageSpeed,6.048728794
NOTIFY,1499075206005,rideService/speed,4.988814312
NOTIFY,1499075206005,rideService/userPower,90
NOTIFY,1499075206006,tourService/ridingDuration,62.903328
NOTIFY,1499075206006,tourService/ridingDistance,379.8826032
NOTIFY,1499075206006,tourService/ridingDuration,62.903328
NOTIFY,1499075206006,tourService/ridingDuration,62.903328
NOTIFY,1499075206006,tourService/ascent,1.880545292
NOTIFY,1499075206006,tourService/calories,8.662171364
NOTIFY,1499075206007,tourService/averageSpeed,6.039149521
NOTIFY,1499075206092,mobile/location,
NOTIFY,1499075206101,rideService/speed,4.750723818
NOTIFY,1499075206101,rideService/userPower,90
NOTIFY,1499075206104,tourService/ridingDuration,62.99743301
NOTIFY,1499075206104,tourService/ridingDistance,384.8138151
NOTIFY,1499075206104,tourService/ridingDuration,62.99743301
NOTIFY,1499075206104,tourService/ridingDuration,62.99743301
NOTIFY,1499075206104,tourService/ridingDuration,62.99743301
NOTIFY,1499075206104,tourService/ascent,1.880545292
NOTIFY,1499075206105,tourService/calories,8.675251007
NOTIFY,1499075206105,tourService/averageSpeed,6.108404689
NOTIFY,1499075206206,rideService/speed,4.750723818
NOTIFY,1499075206206,rideService/userPower,90
NOTIFY,1499075206207,tourService/ridingDuration,63.10370499
NOTIFY,1499075206208,tourService/ridingDistance,384.8138151
NOTIFY,1499075206208,tourService/ridingDuration,63.10370499
NOTIFY,1499075206208,tourService/ridingDuration,63.10370499
NOTIFY,1499075206208,tourService/ascent,1.880545292
NOTIFY,1499075206208,tourService/calories,8.690034866
NOTIFY,1499075206208,tourService/averageSpeed,6.098117618
NOTIFY,1499075206306,rideService/speed,4.750723818
NOTIFY,1499075206306,rideService/userPower,90
NOTIFY,1499075206306,tourService/ridingDuration,63.20370501
NOTIFY,1499075206306,tourService/ridingDistance,384.8138151
NOTIFY,1499075206306,tourService/ridingDuration,63.20370501
NOTIFY,1499075206306,tourService/ridingDuration,63.20370501
NOTIFY,1499075206306,tourService/ascent,1.880545292
NOTIFY,1499075206306,tourService/calories,8.703958511
NOTIFY,1499075206307,tourService/averageSpeed,6.088469261
NOTIFY,1499075206401,rideService/speed,4.750723818
NOTIFY,1499075206401,rideService/userPower,90
NOTIFY,1499075206402,tourService/ridingDuration,63.29890901
NOTIFY,1499075206402,tourService/ridingDistance,384.8138151
NOTIFY,1499075206402,tourService/ridingDuration,63.29890901
NOTIFY,1499075206402,tourService/ridingDuration,63.29890901
NOTIFY,1499075206402,tourService/ascent,1.880545292
NOTIFY,1499075206402,tourService/calories,8.717225075
NOTIFY,1499075206402,tourService/averageSpeed,6.079311969
NOTIFY,1499075206453,rideService/heartRate,137
NOTIFY,1499075206497,rideService/speed,4.750723818
NOTIFY,1499075206497,rideService/userPower,90
NOTIFY,1499075206497,tourService/ridingDuration,63.394777
NOTIFY,1499075206497,tourService/ridingDistance,384.8138151
NOTIFY,1499075206497,tourService/ridingDuration,63.394777
NOTIFY,1499075206498,tourService/ridingDuration,63.394777
NOTIFY,1499075206498,tourService/ascent,1.880545292
NOTIFY,1499075206498,tourService/calories,8.730594635
NOTIFY,1499075206498,tourService/averageSpeed,6.070118602
NOTIFY,1499075206602,rideService/speed,4.750723818
NOTIFY,1499075206602,rideService/userPower,90
NOTIFY,1499075206602,tourService/ridingDuration,63.49971902
NOTIFY,1499075206602,tourService/ridingDistance,384.8138151
NOTIFY,1499075206602,tourService/ridingDuration,63.49971902
NOTIFY,1499075206602,tourService/ridingDuration,63.49971902
NOTIFY,1499075206602,tourService/ascent,1.880545292
NOTIFY,1499075206603,tourService/calories,8.745244026
NOTIFY,1499075206603,tourService/averageSpeed,6.060086896
NOTIFY,1499075206706,rideService/speed,4.750723818
NOTIFY,1499075206706,rideService/userPower,90
NOTIFY,1499075206707,tourService/ridingDuration,63.60398
NOTIFY,1499075206707,tourService/ridingDistance,384.8138151
NOTIFY,1499075206707,tourService/ridingDuration,63.60398
NOTIFY,1499075206707,tourService/ridingDuration,63.60398
NOTIFY,1499075206707,tourService/ascent,1.880545292
NOTIFY,1499075206707,tourService/calories,8.759810448
NOTIFY,1499075206707,tourService/averageSpeed,6.050153074
NOTIFY,1499075206806,rideService/speed,4.750723818
NOTIFY,1499075206806,rideService/userPower,90
NOTIFY,1499075206806,tourService/ridingDuration,63.70348603
NOTIFY,1499075206806,tourService/ridingDistance,384.8138151
NOTIFY,1499075206806,tourService/ridingDuration,63.70348603
NOTIFY,1499075206806,tourService/ridingDuration,63.70348603
NOTIFY,1499075206806,tourService/ascent,1.880545292
NOTIFY,1499075206806,tourService/calories,8.773723602
NOTIFY,1499075206807,tourService/averageSpeed,6.040702623
NOTIFY,1499075206906,rideService/speed,4.750723818
NOTIFY,1499075206906,rideService/userPower,90
NOTIFY,1499075206906,tourService/ridingDuration,63.803729
NOTIFY,1499075206906,tourService/ridingDistance,384.8138151
NOTIFY,1499075206907,tourService/ridingDuration,63.803729
NOTIFY,1499075206907,tourService/ridingDuration,63.803729
NOTIFY,1499075206907,tourService/ascent,1.880545292
NOTIFY,1499075206907,tourService/calories,8.787753105
NOTIFY,1499075206907,tourService/averageSpeed,6.031211987
NOTIFY,1499075206999,rideService/speed,4.750723818
NOTIFY,1499075206999,rideService/userPower,90
NOTIFY,1499075206999,tourService/ridingDuration,63.89671898
NOTIFY,1499075206999,tourService/ridingDistance,384.8138151
NOTIFY,1499075206999,tourService/ridingDuration,63.89671898
NOTIFY,1499075206999,tourService/ridingDuration,63.89671898
NOTIFY,1499075206999,tourService/ascent,1.880545292
NOTIFY,1499075206999,tourService/calories,8.800776482
NOTIFY,1499075207000,tourService/averageSpeed,6.022434662
NOTIFY,1499075207103,rideService/speed,4.750723818
NOTIFY,1499075207103,rideService/userPower,90
NOTIFY,1499075207104,tourService/ridingDuration,64.000669
NOTIFY,1499075207105,tourService/ridingDistance,384.8138151
NOTIFY,1499075207105,tourService/ridingDuration,64.000669
NOTIFY,1499075207105,tourService/ridingDuration,64.000669
NOTIFY,1499075207105,tourService/ascent,1.880545292
NOTIFY,1499075207105,tourService/calories,8.815348625
NOTIFY,1499075207106,tourService/averageSpeed,6.01265301
NOTIFY,1499075207107,mobile/location,
NOTIFY,1499075207201,rideService/speed,4.637624492
NOTIFY,1499075207201,rideService/userPower,90
NOTIFY,1499075207204,tourService/ridingDuration,64.09877199
NOTIFY,1499075207204,tourService/ridingDistance,390.4358847
NOTIFY,1499075207205,tourService/ridingDuration,64.09877199
NOTIFY,1499075207205,tourService/ridingDuration,64.09877199
NOTIFY,1499075207205,tourService/ridingDuration,64.09877199
NOTIFY,1499075207205,tourService/ascent,1.880545292
NOTIFY,1499075207205,tourService/calories,8.829112053
NOTIFY,1499075207206,tourService/averageSpeed,6.091160135
NOTIFY,1499075207306,rideService/speed,4.637624492
NOTIFY,1499075207306,rideService/userPower,90
NOTIFY,1499075207306,tourService/ridingDuration,64.20371103
NOTIFY,1499075207306,tourService/ridingDistance,390.4358847
NOTIFY,1499075207306,tourService/ridingDuration,64.20371103
NOTIFY,1499075207306,tourService/ridingDuration,64.20371103
NOTIFY,1499075207306,tourService/ascent,1.880545292
NOTIFY,1499075207306,tourService/calories,8.843848228
NOTIFY,1499075207307,tourService/averageSpeed,6.081204316
NOTIFY,1499075207398,rideService/speed,4.637624492
NOTIFY,1499075207398,rideService/userPower,90
NOTIFY,1499075207398,tourService/ridingDuration,64.29559201
NOTIFY,1499075207398,tourService/ridingDistance,390.4358847
NOTIFY,1499075207398,tourService/ridingDuration,64.29559201
NOTIFY,1499075207398,tourService/ridingDuration,64.29559201
NOTIFY,1499075207398,tourService/ascent,1.880545292
NOTIFY,1499075207398,tourService/calories,8.856760025
NOTIFY,1499075207399,tourService/averageSpeed,6.072514032
NOTIFY,1499075207498,rideService/speed,4.637624492
NOTIFY,1499075207498,rideService/userPower,90
NOTIFY,1499075207498,tourService/ridingDuration,64.39558601
NOTIFY,1499075207498,tourService/ridingDistance,390.4358847
NOTIFY,1499075207498,tourService/ridingDuration,64.39558601
NOTIFY,1499075207498,tourService/ridingDuration,64.39558601
NOTIFY,1499075207498,tourService/ascent,1.880545292
NOTIFY,1499075207498,tourService/calories,8.870824814
NOTIFY,1499075207499,tourService/averageSpeed,6.063084581
NOTIFY,1499075207604,rideService/speed,4.637624492
NOTIFY,1499075207605,rideService/userPower,90
NOTIFY,1499075207605,tourService/ridingDuration,64.50237602
NOTIFY,1499075207605,tourService/ridingDistance,390.4358847
NOTIFY,1499075207605,tourService/ridingDuration,64.50237602
NOTIFY,1499075207605,tourService/ridingDuration,64.50237602
NOTIFY,1499075207605,tourService/ascent,1.880545292
NOTIFY,1499075207605,tourService/calories,8.885858536
NOTIFY,1499075207605,tourService/averageSpeed,6.05304655
NOTIFY,1499075207704,rideService/speed,4.637624492
NOTIFY,1499075207704,rideService/userPower,90
NOTIFY,1499075207704,tourService/ridingDuration,64.60140902
NOTIFY,1499075207705,tourService/ridingDistance,390.4358847
NOTIFY,1499075207705,tourService/ridingDuration,64.60140902
NOTIFY,1499075207705,tourService/ridingDuration,64.60140902
NOTIFY,1499075207705,tourService/ascent,1.880545292
NOTIFY,1499075207705,tourService/calories,8.899811745
NOTIFY,1499075207705,tourService/averageSpeed,6.04376732
NOTIFY,1499075207798,rideService/speed,4.637624492
NOTIFY,1499075207798,rideService/userPower,90
NOTIFY,1499075207798,tourService/ridingDuration,64.695512
NOTIFY,1499075207798,tourService/ridingDistance,390.4358847
NOTIFY,1499075207798,tourService/ridingDuration,64.695512
NOTIFY,1499075207798,tourService/ridingDuration,64.695512
NOTIFY,1499075207798,tourService/ascent,1.880545292
NOTIFY,1499075207798,tourService/calories,8.913080215
NOTIFY,1499075207799,tourService/averageSpeed,6.034976347
NOTIFY,1499075207904,rideService/speed,4.637624492
NOTIFY,1499075207904,rideService/userPower,90
NOTIFY,1499075207904,tourService/ridingDuration,64.80168998
NOTIFY,1499075207904,tourService/ridingDistance,390.4358847
NOTIFY,1499075207904,tourService/ridingDuration,64.80168998
NOTIFY,1499075207904,tourService/ridingDuration,64.80168998
NOTIFY,1499075207904,tourService/ascent,1.880545292
NOTIFY,1499075207905,tourService/calories,8.928066254
NOTIFY,1499075207905,tourService/averageSpeed,6.025087999
NOTIFY,1499075208006,rideService/speed,4.637624492
NOTIFY,1499075208006,rideService/userPower,90
NOTIFY,1499075208006,tourService/ridingDuration,64.90369999
NOTIFY,1499075208006,tourService/ridingDistance,390.4358847
NOTIFY,1499075208006,tourService/ridingDuration,64.90369999
NOTIFY,1499075208006,tourService/ridingDuration,64.90369999
NOTIFY,1499075208006,tourService/ascent,1.880545292
NOTIFY,1499075208007,tourService/calories,8.942475319
NOTIFY,1499075208007,tourService/averageSpeed,6.015618288
NOTIFY,1499075208102,rideService/speed,4.637624492
NOTIFY,1499075208102,rideService/userPower,90
NOTIFY,1499075208103,tourService/ridingDuration,64.99988198
NOTIFY,1499075208103,tourService/ridingDistance,390.4358847
NOTIFY,1499075208103,tourService/ridingDuration,64.99988198
NOTIFY,1499075208103,tourService/ridingDuration,64.99988198
NOTIFY,1499075208103,tourService/ascent,1.880545292
NOTIFY,1499075208103,tourService/calories,8.956071854
NOTIFY,1499075208104,tourService/averageSpeed,6.006716824
NOTIFY,1499075208110,mobile/location,
NOTIFY,1499075208207,rideService/speed,4.581074829
NOTIFY,1499075208207,rideService/userPower,90
NOTIFY,1499075208210,tourService/ridingDuration,65.10367298
NOTIFY,1499075208210,tourService/ridingDistance,395.642445
NOTIFY,1499075208210,tourService/ridingDuration,65.10367298
NOTIFY,1499075208210,tourService/ridingDuration,65.10367298
NOTIFY,1499075208210,tourService/ridingDuration,65.10367298
NOTIFY,1499075208211,tourService/ascent,1.880545292
NOTIFY,1499075208211,tourService/calories,8.970757484
NOTIFY,1499075208211,tourService/averageSpeed,6.077114038
NOTIFY,1499075208303,rideService/speed,4.581074829
NOTIFY,1499075208303,rideService/userPower,90
NOTIFY,1499075208303,tourService/ridingDuration,65.20033699
NOTIFY,1499075208303,tourService/ridingDistance,395.642445
NOTIFY,1499075208303,tourService/ridingDuration,65.20033699
NOTIFY,1499075208303,tourService/ridingDuration,65.20033699
NOTIFY,1499075208303,tourService/ascent,1.880545292
NOTIFY,1499075208304,tourService/calories,8.984445572
NOTIFY,1499075208305,tourService/averageSpeed,6.068104296
NOTIFY,1499075208406,rideService/speed,4.581074829
NOTIFY,1499075208406,rideService/userPower,90
NOTIFY,1499075208406,tourService/ridingDuration,65.30379003
NOTIFY,1499075208406,tourService/ridingDistance,395.642445
NOTIFY,1499075208406,tourService/ridingDuration,65.30379003
NOTIFY,1499075208406,tourService/ridingDuration,65.30379003
NOTIFY,1499075208406,tourService/ascent,1.880545292
NOTIFY,1499075208407,tourService/calories,8.999108315
NOTIFY,1499075208407,tourService/averageSpeed,6.058491319
NOTIFY,1499075208506,rideService/speed,4.581074829
NOTIFY,1499075208506,rideService/userPower,90
NOTIFY,1499075208507,tourService/ridingDuration,65.40377098
NOTIFY,1499075208507,tourService/ridingDistance,395.642445
NOTIFY,1499075208507,tourService/ridingDuration,65.40377098
NOTIFY,1499075208507,tourService/ridingDuration,65.40377098
NOTIFY,1499075208507,tourService/ascent,1.880545292
NOTIFY,1499075208507,tourService/calories,9.013289452
NOTIFY,1499075208507,tourService/averageSpeed,6.049229869
NOTIFY,1499075208601,rideService/speed,4.581074829
NOTIFY,1499075208601,rideService/userPower,90
NOTIFY,1499075208602,tourService/ridingDuration,65.49917203
NOTIFY,1499075208602,tourService/ridingDistance,395.642445
NOTIFY,1499075208602,tourService/ridingDuration,65.49917203
NOTIFY,1499075208602,tourService/ridingDuration,65.49917203
NOTIFY,1499075208602,tourService/ascent,1.880545292
NOTIFY,1499075208602,tourService/calories,9.026832581
NOTIFY,1499075208603,tourService/averageSpeed,6.040419027
NOTIFY,1499075208704,rideService/speed,4.581074829
NOTIFY,1499075208704,rideService/userPower,90
NOTIFY,1499075208704,tourService/ridingDuration,65.601798
NOTIFY,1499075208705,tourService/ridingDistance,395.642445
NOTIFY,1499075208705,tourService/ridingDuration,65.601798
NOTIFY,1499075208705,tourService/ridingDuration,65.601798
NOTIFY,1499075208705,tourService/ascent,1.880545292
NOTIFY,1499075208705,tourService/calories,9.041414261
NOTIFY,1499075208705,tourService/averageSpeed,6.030969532
NOTIFY,1499075208805,rideService/speed,4.581074829
NOTIFY,1499075208805,rideService/userPower,90
NOTIFY,1499075208805,tourService/ridingDuration,65.70274401
NOTIFY,1499075208805,tourService/ridingDistance,395.642445
NOTIFY,1499075208805,tourService/ridingDuration,65.70274401
NOTIFY,1499075208805,tourService/ridingDuration,65.70274401
NOTIFY,1499075208805,tourService/ascent,1.880545292
NOTIFY,1499075208806,tourService/calories,9.055768013
NOTIFY,1499075208806,tourService/averageSpeed,6.021703522
NOTIFY,1499075208904,rideService/speed,4.581074829
NOTIFY,1499075208904,rideService/userPower,90
NOTIFY,1499075208904,tourService/ridingDuration,65.80168599
NOTIFY,1499075208904,tourService/ridingDistance,395.642445
NOTIFY,1499075208904,tourService/ridingDuration,65.80168599
NOTIFY,1499075208904,tourService/ridingDuration,65.80168599
NOTIFY,1499075208904,tourService/ascent,1.880545292
NOTIFY,1499075208904,tourService/calories,9.069848061
NOTIFY,1499075208905,tourService/averageSpeed,6.012649054
NOTIFY,1499075209006,rideService/speed,4.581074829
NOTIFY,1499075209006,rideService/userPower,90
NOTIFY,1499075209006,tourService/ridingDuration,65.903633
NOTIFY,1499075209006,tourService/ridingDistance,395.642445
NOTIFY,1499075209006,tourService/ridingDuration,65.903633
NOTIFY,1499075209006,tourService/ridingDuration,65.903633
NOTIFY,1499075209006,tourService/ascent,1.880545292
NOTIFY,1499075209006,tourService/calories,9.084366798
NOTIFY,1499075209007,tourService/averageSpeed,6.003348025
NOTIFY,1499075209089,mobile/location,
NOTIFY,1499075209106,rideService/speed,4.552799997
NOTIFY,1499075209106,rideService/userPower,90
NOTIFY,1499075209109,tourService/ridingDuration,66.00359201
NOTIFY,1499075209109,tourService/ridingDistance,400.8337808
NOTIFY,1499075209110,tourService/ridingDuration,66.00359201
NOTIFY,1499075209110,tourService/ridingDuration,66.00359201
NOTIFY,1499075209110,tourService/ridingDuration,66.00359201
NOTIFY,1499075209110,tourService/ascent,1.880545292
NOTIFY,1499075209110,tourService/calories,9.098613739
NOTIFY,1499075209111,tourService/averageSpeed,6.072908588
NOTIFY,1499075209204,rideService/speed,4.552799997
NOTIFY,1499075209204,rideService/userPower,90
NOTIFY,1499075209204,tourService/ridingDuration,66.10191602
NOTIFY,1499075209205,tourService/ridingDistance,400.8337808
NOTIFY,1499075209205,tourService/ridingDuration,66.10191602
NOTIFY,1499075209205,tourService/ridingDuration,66.10191602
NOTIFY,1499075209205,tourService/ascent,1.880545292
NOTIFY,1499075209205,tourService/calories,9.112636566
NOTIFY,1499075209206,tourService/averageSpeed,6.063875375
NOTIFY,1499075209306,rideService/speed,4.552799997
NOTIFY,1499075209306,rideService/userPower,90
NOTIFY,1499075209306,tourService/ridingDuration,66.20371002
NOTIFY,1499075209306,tourService/ridingDistance,400.8337808
NOTIFY,1499075209306,tourService/ridingDuration,66.20371002
NOTIFY,1499075209306,tourService/ridingDuration,66.20371002
NOTIFY,1499075209306,tourService/ascent,1.880545292
NOTIFY,1499075209307,tourService/calories,9.127164841
NOTIFY,1499075209307,tourService/averageSpeed,6.054551635
NOTIFY,1499075209399,rideService/speed,4.552799997
NOTIFY,1499075209400,rideService/userPower,90
NOTIFY,1499075209400,tourService/ridingDuration,66.297261
NOTIFY,1499075209403,tourService/ridingDistance,400.8337808
NOTIFY,1499075209403,tourService/ridingDuration,66.297261
NOTIFY,1499075209403,tourService/ridingDuration,66.297261
NOTIFY,1499075209403,tourService/ascent,1.880545292
NOTIFY,1499075209403,tourService/calories,9.140525818
NOTIFY,1499075209404,tourService/averageSpeed,6.046008156
NOTIFY,1499075209496,rideService/speed,4.552799997
NOTIFY,1499075209496,rideService/userPower,90
NOTIFY,1499075209496,tourService/ridingDuration,66.39381003
NOTIFY,1499075209496,tourService/ridingDistance,400.8337808
NOTIFY,1499075209496,tourService/ridingDuration,66.39381003
NOTIFY,1499075209497,tourService/ridingDuration,66.39381003
NOTIFY,1499075209497,tourService/ascent,1.880545292
NOTIFY,1499075209497,tourService/calories,9.154322624
NOTIFY,1499075209497,tourService/averageSpeed,6.037216128
NOTIFY,1499075209606,rideService/speed,4.552799997
NOTIFY,1499075209606,rideService/userPower,90
NOTIFY,1499075209606,tourService/ridingDuration,66.50371802
NOTIFY,1499075209606,tourService/ridingDistance,400.8337808
NOTIFY,1499075209606,tourService/ridingDuration,66.50371802
NOTIFY,1499075209606,tourService/ridingDuration,66.50371802
NOTIFY,1499075209606,tourService/ascent,1.880545292
NOTIFY,1499075209607,tourService/calories,9.170040131
NOTIFY,1499075209607,tourService/averageSpeed,6.027238667
NOTIFY,1499075209701,rideService/speed,4.552799997
NOTIFY,1499075209701,rideService/userPower,90
NOTIFY,1499075209702,tourService/ridingDuration,66.599235
NOTIFY,1499075209703,tourService/ridingDistance,400.8337808
NOTIFY,1499075209703,tourService/ridingDuration,66.599235
NOTIFY,1499075209703,tourService/ridingDuration,66.599235
NOTIFY,1499075209703,tourService/ascent,1.880545292
NOTIFY,1499075209703,tourService/calories,9.183707237
NOTIFY,1499075209703,tourService/averageSpeed,6.018594369
NOTIFY,1499075209806,rideService/speed,4.552799997
NOTIFY,1499075209806,rideService/userPower,90
NOTIFY,1499075209806,tourService/ridingDuration,66.70363498
NOTIFY,1499075209806,tourService/ridingDistance,400.8337808
NOTIFY,1499075209806,tourService/ridingDuration,66.70363498
NOTIFY,1499075209806,tourService/ridingDuration,66.70363498
NOTIFY,1499075209806,tourService/ascent,1.880545292
NOTIFY,1499075209806,tourService/calories,9.198654175
NOTIFY,1499075209807,tourService/averageSpeed,6.009174476
NOTIFY,1499075209903,rideService/speed,4.552799997
NOTIFY,1499075209904,rideService/userPower,90
NOTIFY,1499075209904,tourService/ridingDuration,66.80137002
NOTIFY,1499075209904,tourService/ridingDistance,400.8337808
NOTIFY,1499075209904,tourService/ridingDuration,66.80137002
NOTIFY,1499075209904,tourService/ridingDuration,66.80137002
NOTIFY,1499075209904,tourService/ascent,1.880545292
NOTIFY,1499075209904,tourService/calories,9.212654114
NOTIFY,1499075209904,tourService/averageSpeed,6.000382636
NOTIFY,1499075210004,rideService/speed,4.552799997
NOTIFY,1499075210004,rideService/userPower,90
NOTIFY,1499075210005,tourService/ridingDuration,66.90202999
NOTIFY,1499075210005,tourService/ridingDistance,400.8337808
NOTIFY,1499075210005,tourService/ridingDuration,66.90202999
NOTIFY,1499075210005,tourService/ridingDuration,66.90202999
NOTIFY,1499075210005,tourService/ascent,1.880545292
NOTIFY,1499075210005,tourService/calories,9.227079391
NOTIFY,1499075210005,tourService/averageSpeed,5.991354534
NOTIFY,1499075210096,rideService/speed,4.552799997
NOTIFY,1499075210096,rideService/userPower,90
NOTIFY,1499075210097,tourService/ridingDuration,66.99405998
NOTIFY,1499075210097,tourService/ridingDistance,400.8337808
NOTIFY,1499075210097,tourService/ridingDuration,66.99405998
NOTIFY,1499075210097,tourService/ridingDuration,66.99405998
NOTIFY,1499075210097,tourService/ascent,1.880545292
NOTIFY,1499075210097,tourService/calories,9.240273476
NOTIFY,1499075210098,tourService/averageSpeed,5.983124189
NOTIFY,1499075210109,mobile/location,
NOTIFY,1499075210202,rideService/speed,4.517865567
NOTIFY,1499075210202,rideService/userPower,90
NOTIFY,1499075210205,tourService/ridingDuration,67.099648
NOTIFY,1499075210206,tourService/ridingDistance,406.4586222
NOTIFY,1499075210206,tourService/ridingDuration,67.099648
NOTIFY,1499075210206,tourService/ridingDuration,67.099648
NOTIFY,1499075210206,tourService/ridingDuration,67.099648
NOTIFY,1499075210206,tourService/ascent,1.880545292
NOTIFY,1499075210206,tourService/calories,9.255417824
NOTIFY,1499075210207,tourService/averageSpeed,6.057537325
NOTIFY,1499075210305,rideService/speed,4.517865567
NOTIFY,1499075210305,rideService/userPower,90
NOTIFY,1499075210306,tourService/ridingDuration,67.20287299
NOTIFY,1499075210306,tourService/ridingDistance,406.4586222
NOTIFY,1499075210306,tourService/ridingDuration,67.20287299
NOTIFY,1499075210306,tourService/ridingDuration,67.20287299
NOTIFY,1499075210306,tourService/ascent,1.880545292
NOTIFY,1499075210306,tourService/calories,9.270228386
NOTIFY,1499075210306,tourService/averageSpeed,6.048232823
NOTIFY,1499075210383,rideService/heartRate,138
NOTIFY,1499075210406,rideService/speed,4.517865567
NOTIFY,1499075210406,rideService/userPower,90
NOTIFY,1499075210406,tourService/ridingDuration,67.30370599
NOTIFY,1499075210406,tourService/ridingDistance,406.4586222
NOTIFY,1499075210406,tourService/ridingDuration,67.30370599
NOTIFY,1499075210407,tourService/ridingDuration,67.30370599
NOTIFY,1499075210407,tourService/ascent,1.880545292
NOTIFY,1499075210407,tourService/calories,9.284700394
NOTIFY,1499075210407,tourService/averageSpeed,6.039171488
NOTIFY,1499075210504,rideService/speed,4.517865567
NOTIFY,1499075210504,rideService/userPower,90
NOTIFY,1499075210504,tourService/ridingDuration,67.401375
NOTIFY,1499075210504,tourService/ridingDistance,406.4586222
NOTIFY,1499075210504,tourService/ridingDuration,67.401375
NOTIFY,1499075210504,tourService/ridingDuration,67.401375
NOTIFY,1499075210504,tourService/ascent,1.880545292
NOTIFY,1499075210504,tourService/calories,9.298722267
NOTIFY,1499075210505,tourService/averageSpeed,6.030420333
NOTIFY,1499075210602,rideService/speed,4.517865567
NOTIFY,1499075210602,rideService/userPower,90
NOTIFY,1499075210602,tourService/ridingDuration,67.499623
NOTIFY,1499075210602,tourService/ridingDistance,406.4586222
NOTIFY,1499075210602,tourService/ridingDuration,67.499623
NOTIFY,1499075210602,tourService/ridingDuration,67.499623
NOTIFY,1499075210602,tourService/ascent,1.880545292
NOTIFY,1499075210602,tourService/calories,9.312829971
NOTIFY,1499075210603,tourService/averageSpeed,6.02164285
NOTIFY,1499075210700,rideService/speed,4.517865567
NOTIFY,1499075210700,rideService/userPower,90
NOTIFY,1499075210700,tourService/ridingDuration,67.59758902
NOTIFY,1499075210700,tourService/ridingDistance,406.4586222
NOTIFY,1499075210700,tourService/ridingDuration,67.59758902
